[INFO] [2024-11-07 12:19:27,637] Ejecutando archivo lorenz_system - 0
[INFO] [2024-11-07 12:19:27,637] ----------------------------------------------
[INFO] [2024-11-07 12:19:27,637] ----------------------------------------------
[INFO] [2024-11-07 12:19:27,637] Ejecutando ftle_variational_equations
[INFO] [2024-11-07 12:19:27,637] -- Cargando parámetros.
[INFO] [2024-11-07 12:19:27,638] -- Parámetros del proceso:
[INFO] [2024-11-07 12:19:27,638] 	 T=10
[INFO] [2024-11-07 12:23:50,910] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:50,925] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:50,940] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:50,956] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:50,971] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:50,985] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,000] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,015] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,031] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,046] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,062] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,077] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,093] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,109] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,124] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,140] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,154] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,169] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,183] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,199] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,223] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,241] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,258] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,275] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,289] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,304] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,319] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,334] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,348] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,362] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,376] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,391] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,405] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,420] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,434] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,449] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,463] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,477] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,492] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,508] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,524] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,540] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,558] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,575] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,599] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,622] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,640] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,656] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,673] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,689] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,706] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,723] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,739] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,754] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,771] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,787] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,804] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,819] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,834] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,853] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,869] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,886] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,907] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,924] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,940] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,957] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,971] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:51,986] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,002] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,018] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,034] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,050] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,065] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,079] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,094] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,108] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,122] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,137] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,151] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,164] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,179] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,198] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,219] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,233] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,248] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,263] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,277] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,291] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,305] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,320] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,354] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,368] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,382] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,399] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,414] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,429] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,443] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,458] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,472] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,491] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,507] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,523] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,539] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,556] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,574] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,595] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,611] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,628] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,645] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,662] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,679] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,698] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,716] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,741] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,765] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,782] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,800] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,818] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,835] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,852] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,868] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,884] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,900] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,914] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,929] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,946] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,961] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,976] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:52,991] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,006] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,020] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,035] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,050] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,065] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,080] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,096] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,111] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,125] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,140] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,155] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,170] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,185] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,201] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,216] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,232] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,247] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,263] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,278] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,293] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,308] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,323] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,337] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,351] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,366] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,381] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,397] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,413] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,429] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,445] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,461] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,477] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,491] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,508] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,523] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,538] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,553] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,567] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,581] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,596] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,610] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,625] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,640] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,655] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,670] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,685] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,700] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,716] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,730] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,744] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,758] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,773] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,787] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,801] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,815] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,829] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,844] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,858] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,872] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,886] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,902] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,917] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,931] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,945] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,959] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,973] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:53,989] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,003] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,017] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,031] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,046] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,060] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,074] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,088] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,102] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,117] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,132] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,146] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,161] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,176] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,190] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,205] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,220] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,234] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,249] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,263] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,277] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,291] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,305] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,320] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,334] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,348] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,362] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,375] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,390] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,404] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,419] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,433] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,447] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,462] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,476] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,491] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,505] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,519] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,533] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,548] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,563] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,578] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,592] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,606] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,621] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,635] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,649] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,664] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,678] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,693] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,707] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,721] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,736] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,750] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,764] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,778] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,791] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,805] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,820] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,834] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,847] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,861] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,876] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,891] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,905] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,920] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,936] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,952] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,969] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:54,984] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,000] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,016] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,031] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,045] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,061] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,077] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,093] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,111] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,127] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,144] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,160] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,177] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,192] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,207] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,223] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,240] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,255] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,271] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,286] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,302] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,317] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,333] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,349] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,364] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,380] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,396] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,412] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,427] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,444] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,459] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,474] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,490] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,507] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,522] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,539] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,555] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,571] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,588] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,604] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,619] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,634] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,651] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,666] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,681] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,697] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,712] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,727] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,741] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,756] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,771] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,787] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,803] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,819] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,835] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,850] Se han encontrado 2 puntos con cambios de signo.
